Activity_ID,Activity_Date,Activity_Name,Activity_Type,Activity Description,Elapsed_Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving_Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
6762223314,"Feb 27, 2022, 4:00:00 PM",Lunch Run,Run,Treadmill portion of the class at Orange Theory Fitness,3600,2.67,,,false,"",,,,3600.0,3600.0,2671.510986328125,,0.7420864105224609,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,0.7420864105224609,0.0,,,
6764194086,"Mar 2, 2022, 11:33:48 PM",Afternoon Run - Downtown Corpus Christi Run Club,Run,"",1897,5.05,,,false,"",activities/6764194086.gpx,,,1897.0,1822.0,5049.92919921875,4.310951232910156,2.7716405391693115,7.925000190734863,7.925000190734863,0.6000000238418579,3.9000000953674316,6.33271598815918,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5058.89990234375,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.6620607376098633,465.6000061035156,,,
6769655313,"Mar 4, 2022, 1:25:44 AM","Fitbod - Chest, Shoulders, Triceps, Abs",Weight Training,"388.0 Calories, 10 Exercises, 14,100 lb lifted",4475,0,,,false,,activities/7200686244.tcx.gz,,,4475.0,4475.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6774329753,"Mar 5, 2022, 3:57:23 AM","Fitbod - Back, Biceps, Lower Back, Abs",Weight Training,"354.0 Calories, 9 Exercises, 17,290 lb lifted",4564,0,,,false,,activities/7205739731.tcx.gz,,,4564.0,4564.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6777927775,"Mar 5, 2022, 4:47:48 PM",Orange Theory @ Quarry,Workout,"",3323,0,,,false,,activities/7209618394.fit.gz,,,3323.0,3323.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,448.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6783911377,"Mar 6, 2022, 3:41:20 PM",Morning Hike,Hike,"",9013,9.51,,,false,"",activities/6783911377.gpx,,,9013.0,7846.0,9515.7353515625,3.0398666858673096,1.2128136157989502,193.1619110107422,195.06199645996094,340.0,403.29998779296875,38.071693420410156,-0.01996692642569542,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.055778980255127,6150.7998046875,,,
6790209527,"Mar 8, 2022, 3:29:21 AM","Fitbod - Chest, Triceps, Shoulders, Abs",Weight Training,"321.0 Calories, 7 Exercises, 11,920 lb lifted",4659,0,,,false,,activities/7222914601.tcx.gz,,,4659.0,4659.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6795061344,"Mar 9, 2022, 12:06:21 AM",Evening Run - DRG,Run,"",2301,6.49,,,false,"",activities/6795061344.gpx,,,2301.0,2263.0,6491.28466796875,4.4679999351501465,2.8684420585632324,10.762499809265137,10.762499809265137,198.0,206.60000610351562,3.9500467777252197,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6496.0,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.821071147918701,55.70000076293945,,,
6798807516,"Mar 9, 2022, 6:41:02 PM",Lunch Run with Franki the Corgi,Run,Week 1,619,1.68,,,false,"",activities/6798807516.gpx,,,619.0,575.0,1680.4241943359375,4.48906135559082,2.9224767684936523,6.605833530426025,5.705830097198486,187.39999389648438,191.5,3.9118409156799316,0.05355790629982948,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1691.5999755859375,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.714740037918091,0.0,,,
6805713086,"Mar 11, 2022, 3:25:09 AM","Fitbod - Biceps, Back, Trapezius, Lower Back",Weight Training,"291.0 Calories, 8 Exercises, 13,480 lb lifted",4370,0,,,false,,activities/7239605524.tcx.gz,,,4370.0,4370.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6810110676,"Mar 12, 2022, 3:32:13 AM","Fitbod - Chest, Abs, Triceps, Shoulders",Weight Training,"298.0 Calories, 9 Exercises, 4,200 lb lifted",4791,0,,,false,,activities/7244352159.tcx.gz,,,4791.0,4791.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6815361705,"Mar 13, 2022, 3:24:40 AM","Fitbod - Back, Biceps, Abs, Lower Back",Weight Training,"376.0 Calories, 12 Exercises, 15,205 lb lifted",4952,0,,,false,,activities/7250031654.tcx.gz,,,4952.0,4952.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6818948365,"Mar 13, 2022, 3:21:58 PM",Outdoor Yoga @ The Good Kind,Yoga,"",3143,0,,,false,,activities/7253923655.fit.gz,,,3143.0,3143.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,125.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6831214003,"Mar 16, 2022, 2:11:03 AM","Fitbod - Chest, Triceps, Shoulders, Abs",Weight Training,"434.0 Calories, 13 Exercises, 14,840 lb lifted",5837,0,,,false,,activities/7267112501.tcx.gz,,,5837.0,5837.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6834505646,"Mar 16, 2022, 6:38:45 PM",Afternoon Run with Franki the Corgi,Run,Week 2,587,1.63,,,false,"",activities/6834505646.gpx,,,587.0,562.0,1636.1207275390625,4.710322856903076,2.9112470149993896,0.0,-0.4000000059604645,0.0,0.8999999761581421,1.0853550434112549,0.024448072537779808,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1637.699951171875,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.7872586250305176,0.0,,,
6835624940,"Mar 16, 2022, 10:31:05 PM",Afternoon Run - Downtown Corpus Christi Run Club,Run,"",1866,5.18,,,false,"",activities/6835624940.gpx,,,1866.0,1767.0,5182.25146484375,3.9868717193603516,2.9327964782714844,8.179545402526855,8.179550170898438,0.10000000149011612,3.9000000953674316,6.368229389190674,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5191.89990234375,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.777198076248169,395.79998779296875,,,
6841287275,"Mar 18, 2022, 2:33:31 AM","Fitbod - Back, Biceps, Trapezius, Abs",Weight Training,"322.0 Calories, 10 Exercises, 17,320 lb lifted",4948,0,,,false,,activities/7277927799.tcx.gz,,,4948.0,4948.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6845491228,"Mar 18, 2022, 11:16:43 PM","Fitbod - Chest, Shoulders, Triceps, Abs",Weight Training,"289.0 Calories, 7 Exercises, 14,730 lb lifted",4623,0,,,false,,activities/7282459398.tcx.gz,,,4623.0,4623.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6851162493,"Mar 20, 2022, 12:51:36 AM",Fitbod - Pull 1,Weight Training,"304.0 Calories, 9 Exercises, 14,765 lb lifted",4336,0,,,false,,activities/7288611401.tcx.gz,,,4336.0,4336.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6855522441,"Mar 20, 2022, 4:00:32 PM",Orange Theory Fitness @ Quarry,Workout,Forgot apple watch,3600,4.66,,,false,,,,,3600.0,3600.0,4667.10009765625,,1.2964166402816772,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2964166402816772,0.0,,,
6856828588,"Mar 5, 2022, 3:45:00 PM","Orange 60 Min 2G with Jaime @ Orangetheory Fitness Quarry Village, TX #1341",Workout,"",3600,0,,,false,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6865859152,"Mar 22, 2022, 5:03:08 PM",Hot Yoga @ Black Swan,Yoga,"",3466,0,,,false,,activities/7304532310.fit.gz,,,3466.0,3466.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,182.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6870537918,"Mar 23, 2022, 4:22:00 PM",Lunch Run with Franki the Corgi,Run,Week 3,637,1.69,,,false,"",activities/6870537918.gpx,,,637.0,530.0,1690.3792724609375,5.252384662628174,3.189394950866699,3.2866666316986084,3.3866701126098633,187.39999389648438,191.39999389648438,3.561197280883789,-0.005950699560344219,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1687.9000244140625,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.6536567211151123,0.0,,,
6873247665,"Mar 24, 2022, 2:33:28 AM",Fitbod - Push 1,Weight Training,"366.0 Calories, 11 Exercises, 14,610 lb lifted",5898,0,,,false,,activities/7312460429.tcx.gz,,,5898.0,5898.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6877958642,"Mar 24, 2022, 11:18:13 PM",Evening Run - Downtown Run Group,Run,"",1947,5.07,,,false,"",activities/6877958642.gpx,,,1947.0,1805.0,5069.17138671875,4.138909816741943,2.8084051609039307,95.76742553710938,96.76740264892578,204.6999969482422,241.5,11.385438919067383,-0.0199880450963974,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5190.0,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.6035804748535156,0.0,,,
6883054375,"Mar 26, 2022, 1:49:07 AM","Fitbod - Back, Biceps, Abs",Weight Training,"291.0 Calories, 10 Exercises, 15,360 lb lifted",6255,0,,,false,,activities/7323073201.tcx.gz,,,6255.0,6255.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6885613779,"Mar 26, 2022, 2:01:40 PM",Dash to VTO - SA Hope Center Charity Partner ,Run,"",1637,4.88,,,false,"",activities/6885613779.gpx,,,1637.0,1637.0,4886.65087890625,4.335348606109619,2.985125780105591,42.19035720825195,41.99039840698242,301.1000061035156,339.1000061035156,8.641176223754883,0.004096673801541328,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4931.7001953125,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.985125780105591,0.0,,,
6892879435,"Mar 27, 2022, 2:11:40 PM",Morning Hike with the dogs,Hike,"",12245,11.71,,,false,"",activities/6892879435.gpx,,,12245.0,10263.0,11717.2373046875,3.0733892917633057,1.1416970491409302,73.0287857055664,73.02880096435547,222.1999969482422,251.8000030517578,7.929352760314941,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,0.9568997025489807,11713.2001953125,,,
6899470480,"Mar 29, 2022, 2:00:50 AM","Fitbod - Chest, Triceps, Shoulders, Abs, Lower Back",Weight Training,"339.0 Calories, 11 Exercises, 9,450 lb lifted",5573,0,,,false,,activities/7341044152.tcx.gz,,,5573.0,5573.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6902297710,"Mar 29, 2022, 3:30:46 PM",Yoga @ Black Swan,Yoga,"",3607,0,,,false,,activities/7344116564.fit.gz,,,3607.0,3607.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,183.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6907044841,"Mar 30, 2022, 2:58:30 PM",Morning Run with Franki the Corgi,Run,Week 4,599,1.68,,,false,"",activities/6907044841.gpx,,,599.0,561.0,1688.523193359375,3.9394426345825195,3.00984525680542,2.2844443321228027,1.584439992904663,205.5,207.89999389648438,3.836682081222534,0.04145634546875954,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1691.800048828125,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.8189034461975098,0.0,,,
6909659362,"Mar 31, 2022, 2:31:36 AM","Fitbod - Biceps, Back, Abs, Lower Back",Weight Training,"343.0 Calories, 11 Exercises, 16,140 lb lifted",5590,0,,,false,,activities/7352081606.tcx.gz,,,5590.0,5590.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6912423115,"Mar 31, 2022, 5:03:16 PM",Yoga @ Black Swan,Yoga,"",3467,0,,,false,,activities/7355075703.fit.gz,,,3467.0,3467.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,119.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6913583059,"Mar 31, 2022, 10:50:41 PM",SATX Mural Run,Run,"",3324,5.86,,,false,"",activities/6913583059.gpx,,,3324.0,2263.0,5864.27587890625,4.8723530769348145,2.591372489929199,18.6652774810791,12.665300369262695,193.60000610351562,207.60000610351562,21.148815155029297,0.10237938165664673,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5906.5,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.764222502708435,287.20001220703125,,,
6918098152,"Apr 2, 2022, 2:33:38 AM","Fitbod - Chest, Triceps, Shoulders, Abs",Weight Training,"414.0 Calories, 12 Exercises, 21,320 lb lifted",5011,0,,,false,,activities/7361223663.tcx.gz,,,5011.0,5011.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6920143389,"Apr 2, 2022, 1:07:07 PM",Morning Run - Fiesta Especial 2022,Run,"",2051,4.88,,,false,"",activities/6920143389.gpx,,,2051.0,1730.0,4885.9287109375,3.8515403270721436,2.8242361545562744,23.244245529174805,23.344200134277344,237.89999389648438,253.10000610351562,3.5471696853637695,-0.0020504016429185867,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4895.0,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.3822176456451416,0.0,,,
6927087759,"Apr 3, 2022, 2:12:15 PM",Morning Hike,Hike,"",12610,12.29,,,false,"",activities/6927087759.gpx,,,12610.0,10298.0,12291.9853515625,4.410098552703857,1.1936284303665161,269.9123229980469,269.9119873046875,323.20001220703125,403.29998779296875,31.367177963256836,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,0.9747807383537292,6999.89990234375,,,
6941272347,"Apr 6, 2022, 5:34:41 PM",Lunch Run with Franki the Corgi,Run,Week 5,604,1.67,,,false,"",activities/6941272347.gpx,,,604.0,566.0,1674.396240234375,4.258631229400635,2.9582972526550293,3.4124999046325684,3.512500047683716,187.39999389648438,191.3000030517578,4.272295951843262,-0.0059723020531237125,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1683.0999755859375,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.772179365158081,0.0,,,
6943233160,"Apr 7, 2022, 2:24:43 AM","Fitbod - Back, Abs, Biceps, Lower Back",Weight Training,"415.0 Calories, 10 Exercises, 17,460 lb lifted",5526,0,,,false,,activities/7388452596.tcx.gz,,,5526.0,5526.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6955172004,"Apr 9, 2022, 2:25:32 PM",Kayaking from Marina to North Beach,Kayaking,"",6107,2.93,,,false,,activities/6955172004.gpx,,,6107.0,2867.0,2931.03369140625,2.4000000953674316,1.0223346948623657,0.0,-1.899999976158142,-0.800000011920929,1.899999976158142,5.102040767669678,0.06482429057359695,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4799465537071228,0.0,,,
6960601115,"Apr 10, 2022, 2:43:38 PM",Morning Run,Run,,2101,5.18,,,false,"",activities/6960601115.gpx,,,2101.0,2005.0,5181.7861328125,3.557400703430176,2.5844318866729736,0.0,0.0,3.0,3.700000047683716,0.7354232668876648,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5183.2001953125,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.4663426876068115,0.0,,,
6972934775,"Apr 12, 2022, 11:07:22 PM",Evening Run - DRG,Run,"",2836,6.35,,,false,"",activities/6972934775.gpx,,,2836.0,2601.0,6352.40087890625,4.200562477111816,2.442291736602783,12.13888931274414,12.038900375366211,202.39999389648438,207.6999969482422,7.0961432456970215,0.0015771652106195688,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6354.7001953125,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.2399158477783203,1185.5,,,
6973401789,"Apr 13, 2022, 2:31:16 AM","Fitbod - Chest, Shoulders, Triceps, Abs",Weight Training,"464.0 Calories, 10 Exercises, 14,910 lb lifted",5591,0,,,false,,activities/7421110536.tcx.gz,,,5591.0,5591.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6978474314,"Apr 14, 2022, 2:28:31 AM","Fitbod - Back, Biceps, Abs",Weight Training,"357.0 Calories, 11 Exercises, 14,505 lb lifted",5921,0,,,false,,activities/7426596459.tcx.gz,,,5921.0,5921.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6981472216,"Apr 14, 2022, 4:55:54 PM",Lunch Run with Franki the Corgi,Run,Week 6,662,1.68,,,false,"",activities/6981472216.gpx,,,662.0,544.0,1685.896240234375,4.561450481414795,3.099073886871338,3.450000047683716,3.549999952316284,187.39999389648438,191.3000030517578,3.9561526775360107,-0.005955359432846308,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1687.5,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.546671152114868,0.0,,,
6983494639,"Apr 15, 2022, 2:57:54 AM","Fitbod - Glutes, Adductors, Abductors, Hamstrings, Abs",Weight Training,"213.0 Calories, 6 Exercises, 18,340 lb lifted",4000,0,,,false,,activities/7432032669.tcx.gz,,,4000.0,4000.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
6992477407,"Apr 16, 2022, 2:22:49 PM",Morning Hike,Hike,,10419,8.37,,,false,"",activities/6992477407.gpx,,,10419.0,7873.0,8374.0185546875,3.3054006099700928,1.063637614250183,106.11474609375,106.71475219726562,238.6999969482422,269.8999938964844,19.446487426757812,-0.007170006167143583,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,0.8037257790565491,7741.2998046875,,,
6993873215,"Apr 16, 2022, 10:02:50 PM",Evening Kayaking on Lady Bird Lake,Kayaking,"",9599,7.58,,,false,,activities/6993873215.gpx,,,9599.0,6571.0,7584.6201171875,5.2278571128845215,1.1542565822601318,10.32440185546875,0.9243999719619751,129.1999969482422,140.5,25.411283493041992,0.12393501400947571,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7901468873023987,1705.699951171875,,,
6997911897,"Apr 17, 2022, 4:02:44 PM",Orange Theory Fitness @ Quarry,Workout,"",3353,0,,,false,,activities/7447722075.fit.gz,,,3353.0,3353.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,479.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7005133342,"Apr 19, 2022, 2:23:15 AM","Fitbod - Chest, Triceps, Shoulders, Abs",Weight Training,"436.0 Calories, 11 Exercises, 19,170 lb lifted",6018,0,,,false,,activities/7455611598.tcx.gz,,,6018.0,6018.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7010001701,"Apr 19, 2022, 11:14:54 PM",Evening Run - Downtown Run Group,Run,"",3377,8.87,,,false,"",activities/7010001701.gpx,,,3377.0,3208.0,8873.3193359375,4.338553428649902,2.7659971714019775,106.66305541992188,106.76300048828125,202.1999969482422,241.5,12.553266525268555,-0.0011269740061834455,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9077.400390625,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.6275744438171387,382.1000061035156,,,
7010357806,"Apr 20, 2022, 2:18:51 AM","Fitbod - Back, Biceps, Abs, Lower Back",Weight Training,"370.0 Calories, 10 Exercises, 15,185 lb lifted",5608,0,,,false,,activities/7461272195.tcx.gz,,,5608.0,5608.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7020911035,"Apr 22, 2022, 2:17:28 AM","Fitbod - Glutes, Adductors, Abductors, Hamstrings, Quadriceps, Abs",Weight Training,"211.0 Calories, 7 Exercises, 19,650 lb lifted",3726,0,,,false,,activities/7472656964.tcx.gz,,,3726.0,3726.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7029249647,"Apr 23, 2022, 4:14:00 PM","Fitbod - Chest, Triceps, Shoulders, Abs, Lower Back",Weight Training,"436.0 Calories, 12 Exercises, 10,540 lb lifted",4330,0,,,false,,activities/7481704646.tcx.gz,,,4330.0,4330.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7030624798,"Apr 23, 2022, 11:07:30 PM",Evening Run pacing Frank the 100 Mile Man,Run,"",5755,9.92,,,false,"",activities/7030624798.gpx,,,5755.0,4687.0,9923.55078125,3.7137041091918945,2.1172499656677246,31.335586547851562,59.03559875488281,231.89999389648438,264.5,5.953675270080566,-0.2792540490627289,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9924.7001953125,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.7243355512619019,46.099998474121094,,,
7035588985,"Apr 24, 2022, 5:12:44 PM",Lunch Hike,Hike,"",7550,9.93,,,false,"",activities/7035588985.gpx,,,7550.0,7495.0,9929.26953125,3.3833985328674316,1.324785828590393,228.1359100341797,227.63600158691406,352.79998779296875,435.6000061035156,37.126399993896484,0.005035617388784885,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.3151350021362305,8996.599609375,,,
